Alarm Name,Alarm ID,Severity,Managed Object Type Name,Managed Object Type ID,Managed Object Type Version ID,Alarm Group Name,Alarm Group ID
Custom Alarm 12,15414,Major,Power System,32769,25006,Site Unit,278493284
Custom Alarm 13,15415,Major,Power System,32769,25006,Site Unit,278493284
Custom Alarm 14,15416,Major,Power System,32769,25006,Site Unit,278493284
Custom Alarm 15,15417,Major,Power System,32769,25006,Site Unit,278493284
Custom Alarm 16,15418,Major,Power System,32769,25006,Site Unit,278493284
Custom Alarm 17,15419,Major,Power System,32769,25006,Site Unit,278493284
Custom Alarm 18,15420,Major,Power System,32769,25006,Site Unit,278493284
Custom Alarm 19,15421,Major,Power System,32769,25006,Site Unit,278493284
Custom Alarm 20,15422,Major,Power System,32769,25006,Site Unit,278493284
Power System Undervoltage,15423,Major,Power System,32769,25006,Site Unit,278493284
Power System Overvoltage,15424,Minor,Power System,32769,25006,Site Unit,278493284
LLVD Low Voltage Disconnected,20787,Critical,Power System,32769,25006,Site Unit,278493284
LLVD Manual Disconnected,20788,Major,Power System,32769,25006,Site Unit,278493284
LLVD High Temperature Disconnected,20789,Major,Power System,32769,25006,Site Unit,278493284
LLVD Timed Disconnected,20790,Major,Power System,32769,25006,Site Unit,278493284
LLVD Warning,20791,Major,Power System,32769,25006,Site Unit,278493284
LLVD2 Low Voltage Disconnected,20793,Critical,Power System,32769,25006,Site Unit,278493284
LLVD2 Manual Disconnected,20794,Major,Power System,32769,25006,Site Unit,278493284
LLVD2 High Temperature Disconnected,20795,Major,Power System,32769,25006,Site Unit,278493284
LLVD2 Timed Disconnected,20796,Major,Power System,32769,25006,Site Unit,278493284
LLVD3 Low Voltage Disconnected,20798,Critical,Power System,32769,25006,Site Unit,278493284
LLVD3 Manual Disconnected,20799,Major,Power System,32769,25006,Site Unit,278493284
LLVD3 High Temperature Disconnected,20800,Major,Power System,32769,25006,Site Unit,278493284
LLVD3 Timed Disconnected,20801,Major,Power System,32769,25006,Site Unit,278493284
LLVD4 Low Voltage Disconnected,20803,Critical,Power System,32769,25006,Site Unit,278493284
LLVD4 Manual Disconnected,20804,Major,Power System,32769,25006,Site Unit,278493284
LLVD4 High Temperature Disconnected,20805,Major,Power System,32769,25006,Site Unit,278493284
LLVD4 Timed Disconnected,20806,Major,Power System,32769,25006,Site Unit,278493284
Charge Abnormal,20816,Critical,Power System,32769,25006,Site Unit,278493284
LLVD2 Contactor Fault,20817,Major,Power System,32769,25006,Site Unit,278493284
LLVD1 Contactor Fault,20818,Major,Power System,32769,25006,Site Unit,278493284
System Manual Control,20819,Warning,Power System,32769,25006,Site Unit,278493284
DC Input Fail,20825,Major,Power System,32769,25006,Site Unit,278493284
DC Input Overvoltage,20826,Minor,Power System,32769,25006,Site Unit,278493284
DC Input Undervoltage,20827,Major,Power System,32769,25006,Site Unit,278493284
Breaker Trip Alarm,20828,Major,Power System,32769,25006,Site Unit,278493284
Distribution Frame Alarm,20842,Major,Power System,32769,25006,Site Unit,278493284
Site Aircon Fault,36966,Major,Power System,32769,25006,Site Unit,278493284
Abnormal Power Measurement,36968,Major,Power System,32769,25006,Site Unit,278493284
Sensor Cell Need To Replace,36976,Minor,Power System,32769,25006,Site Unit,278493284
Major Alarm,40156,Major,Power System,32769,25006,Site Unit,278493284
Minor Alarm,40157,Minor,Power System,32769,25006,Site Unit,278493284
Insufficient Peak Shaving Capacity,61596,Major,Power System,32769,25006,Site Unit,278493284
Peak Shaving Abnormal,61606,Minor,Power System,32769,25006,Site Unit,278493284
LLVD5 Warning,61836,Major,Power System,32769,25006,Site Unit,278493284
LLVD5 Disconnected,61837,Major,Power System,32769,25006,Site Unit,278493284
LLVD6 Warning,61838,Major,Power System,32769,25006,Site Unit,278493284
LLVD6 Disconnected,61839,Major,Power System,32769,25006,Site Unit,278493284
LLVD7 Warning,61840,Major,Power System,32769,25006,Site Unit,278493284
LLVD7 Disconnected,61841,Major,Power System,32769,25006,Site Unit,278493284
Indoor Over Temperature,61844,Minor,Power System,32769,25006,Site Unit,278493284
Indoor Under Temperature,61845,Warning,Power System,32769,25006,Site Unit,278493284
Indoor Over Humidity,61846,Warning,Power System,32769,25006,Site Unit,278493284
LLVD3 Contactor Fault,61938,Major,Power System,32769,25006,Site Unit,278493284
LLVD4 Contactor Fault,61939,Major,Power System,32769,25006,Site Unit,278493284
LLVD5 Contactor Fault,61940,Major,Power System,32769,25006,Site Unit,278493284
LLVD6 Contactor Fault,61941,Major,Power System,32769,25006,Site Unit,278493284
LLVD7 Contactor Fault,61942,Major,Power System,32769,25006,Site Unit,278493284
Load1 Contactor Fault,62090,Major,Power System,32769,25006,Site Unit,278493284
Load2 Contactor Fault,62091,Major,Power System,32769,25006,Site Unit,278493284
Load3 Contactor Fault,62092,Major,Power System,32769,25006,Site Unit,278493284
Load4 Contactor Fault,62093,Major,Power System,32769,25006,Site Unit,278493284
Load5 Contactor Fault,62094,Major,Power System,32769,25006,Site Unit,278493284
Load6 Contactor Fault,62095,Major,Power System,32769,25006,Site Unit,278493284
Load7 Contactor Fault,62096,Major,Power System,32769,25006,Site Unit,278493284
Load1 Disconnect Warning,62097,Major,Power System,32769,25006,Site Unit,278493284
Load2 Disconnect Warning,62098,Major,Power System,32769,25006,Site Unit,278493284
Load3 Disconnect Warning,62099,Major,Power System,32769,25006,Site Unit,278493284
Load4 Disconnect Warning,62100,Major,Power System,32769,25006,Site Unit,278493284
Load5 Disconnect Warning,62101,Major,Power System,32769,25006,Site Unit,278493284
Load6 Disconnect Warning,62102,Major,Power System,32769,25006,Site Unit,278493284
Load7 Disconnect Warning,62103,Major,Power System,32769,25006,Site Unit,278493284
Load1 Disconnected,62104,Major,Power System,32769,25006,Site Unit,278493284
Load2 Disconnected,62105,Major,Power System,32769,25006,Site Unit,278493284
Load3 Disconnected,62106,Major,Power System,32769,25006,Site Unit,278493284
Load4 Disconnected,62107,Major,Power System,32769,25006,Site Unit,278493284
Load5 Disconnected,62108,Major,Power System,32769,25006,Site Unit,278493284
Load6 Disconnected,62109,Major,Power System,32769,25006,Site Unit,278493284
Load7 Disconnected,62110,Major,Power System,32769,25006,Site Unit,278493284
Peak Staggering Abnormal,62127,Major,Power System,32769,25006,Site Unit,278493284
Insufficient Remaining Capacity for Peak Shaving,62296,Major,Power System,32769,25006,Site Unit,278493284
AC Over Frequency,62600,Minor,Power System,32769,25006,Site Unit,278493284
AC Under Frequency,62601,Minor,Power System,32769,25006,Site Unit,278493284
NetEco Certificate Expired,62622,Major,Power System,32769,25006,Site Unit,278493284
NetEco Certificate Will Expire,62623,Major,Power System,32769,25006,Site Unit,278493284
Default Differentiated Setting Restored,63000,Warning,Power System,32769,25006,Site Unit,278493284
Load 1 Overcurrent Protection,63294,Major,Power System,32769,25006,Site Unit,278493284
Load 2 Overcurrent Protection,63295,Major,Power System,32769,25006,Site Unit,278493284
Load 3 Overcurrent Protection,63296,Major,Power System,32769,25006,Site Unit,278493284
Load 4 Overcurrent Protection,63297,Major,Power System,32769,25006,Site Unit,278493284
Load 5 Overcurrent Protection,63298,Major,Power System,32769,25006,Site Unit,278493284
Load 6 Overcurrent Protection,63299,Major,Power System,32769,25006,Site Unit,278493284
Load 7 Overcurrent Protection,63300,Major,Power System,32769,25006,Site Unit,278493284
DC SPD Fault,420,Major,Site Unit,32769,25085,Site Unit,278493284
AC Failure,1550,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD Warning,10100,Major,Site Unit,32769,25085,Site Unit,278493284
Unknown System Type,10131,Critical,Site Unit,32769,25085,Site Unit,278493284
Bus Bar Overvoltage,10152,Major,Site Unit,32769,25085,Site Unit,278493284
Bus Bar Undervoltage,10153,Major,Site Unit,32769,25085,Site Unit,278493284
Bus Bar Ultra Overvoltage,10154,Major,Site Unit,32769,25085,Site Unit,278493284
Bus Bar Ultra Undervoltage,10155,Critical,Site Unit,32769,25085,Site Unit,278493284
Load Fuse Broken,10169,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse1 Broken,10170,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse2 Broken,10171,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse3 Broken,10172,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse4 Broken,10173,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse5 Broken,10175,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse6 Broken,10176,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse7 Broken,10177,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse8 Broken,10178,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse9 Broken,10179,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse10 Broken,10180,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse11 Broken,10181,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse12 Broken,10182,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse13 Broken,10183,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse14 Broken,10184,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse15 Broken,10185,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse16 Broken,10186,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse17 Broken,10187,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse18 Broken,10188,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse19 Broken,10189,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse20 Broken,10190,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse21 Broken,10191,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse22 Broken,10192,Major,Site Unit,32769,25085,Site Unit,278493284
Load Fuse23 Broken,10193,Major,Site Unit,32769,25085,Site Unit,278493284
AC Surge Protector Fault,10200,Minor,Site Unit,32769,25085,Site Unit,278493284
DC Surge Protector Fault,10201,Minor,Site Unit,32769,25085,Site Unit,278493284
AC Failure,10202,Major,Site Unit,32769,25085,Site Unit,278493284
AC Phase L1 Overvoltage,10203,Minor,Site Unit,32769,25085,Site Unit,278493284
AC Phase L2 Overvoltage,10204,Minor,Site Unit,32769,25085,Site Unit,278493284
AC Phase L3 Overvoltage,10205,Minor,Site Unit,32769,25085,Site Unit,278493284
AC Phase L1 Undervoltage,10206,Minor,Site Unit,32769,25085,Site Unit,278493284
AC Phase L2 Undervoltage,10207,Minor,Site Unit,32769,25085,Site Unit,278493284
AC Phase L3 Undervoltage,10208,Minor,Site Unit,32769,25085,Site Unit,278493284
AC Phase L1 Failure,10209,Major,Site Unit,32769,25085,Site Unit,278493284
AC Phase L2 Failure,10210,Major,Site Unit,32769,25085,Site Unit,278493284
Long AC Failure,10212,Major,Site Unit,32769,25085,Site Unit,278493284
AC Phase L3 Failure,10213,Major,Site Unit,32769,25085,Site Unit,278493284
AC Overvoltage,10214,Minor,Site Unit,32769,25085,Site Unit,278493284
AC Undervoltage,10215,Minor,Site Unit,32769,25085,Site Unit,278493284
SMU Fault,10216,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD Disconnected,10224,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD2 Warning,10225,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD2 Disconnected,10226,Major,Site Unit,32769,25085,Site Unit,278493284
Insufficient Alarm Space,10242,Warning,Site Unit,32769,25085,Site Unit,278493284
Load Breaker Trip,10250,Critical,Site Unit,32769,25085,Site Unit,278493284
Main AC Breaker Trip,10251,Critical,Site Unit,32769,25085,Site Unit,278493284
DCD Communication Failure,10252,Major,Site Unit,32769,25085,Site Unit,278493284
AC Phase L1 Failure,10254,Major,Site Unit,32769,25085,Site Unit,278493284
AC Phase L2 Failure,10255,Major,Site Unit,32769,25085,Site Unit,278493284
AC Phase L3 Failure,10256,Major,Site Unit,32769,25085,Site Unit,278493284
AC L1-L2 Overvoltage,10257,Minor,Site Unit,32769,25085,Site Unit,278493284
AC L2-L3 Overvoltage,10258,Minor,Site Unit,32769,25085,Site Unit,278493284
AC L3-L1 Overvoltage,10259,Minor,Site Unit,32769,25085,Site Unit,278493284
AC L1-L2 Undervoltage,10260,Minor,Site Unit,32769,25085,Site Unit,278493284
AC L2-L3 Undervoltage,10261,Minor,Site Unit,32769,25085,Site Unit,278493284
AC L3-L1 Undervoltage,10262,Minor,Site Unit,32769,25085,Site Unit,278493284
DIN1 Alarm,10301,Minor,Site Unit,32769,25085,Site Unit,278493284
LLVD3 Warning,15256,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD3 Disconnected,15257,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD4 Warning,15260,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD4 Disconnected,15261,Major,Site Unit,32769,25085,Site Unit,278493284
DC Input Overvoltage,15265,Minor,Site Unit,32769,25085,Site Unit,278493284
DC Input Undervoltage,15266,Minor,Site Unit,32769,25085,Site Unit,278493284
Parallel Fail,15267,Major,Site Unit,32769,25085,Site Unit,278493284
Address Conflict,15268,Major,Site Unit,32769,25085,Site Unit,278493284
DC Failure,15270,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD Forcibly Connection,15271,Major,Site Unit,32769,25085,Site Unit,278493284
AC Loop Fault,15282,Major,Site Unit,32769,25085,Site Unit,278493284
Mobile DG Reminder,15283,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD Contactor Fault,15284,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD2 Contactor Fault,15285,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD Fail,15330,Major,Site Unit,32769,25085,Site Unit,278493284
Illegal Door Open,15402,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 1,15403,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 2,15404,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 3,15405,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 4,15406,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 5,15407,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 6,15408,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 7,15409,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 8,15410,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 9,15411,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 10,15412,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 11,15413,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 12,15414,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 13,15415,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 14,15416,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 15,15417,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 16,15418,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 17,15419,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 18,15420,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 19,15421,Major,Site Unit,32769,25085,Site Unit,278493284
Custom Alarm 20,15422,Major,Site Unit,32769,25085,Site Unit,278493284
Power System Undervoltage,15423,Major,Site Unit,32769,25085,Site Unit,278493284
Power System Overvoltage,15424,Minor,Site Unit,32769,25085,Site Unit,278493284
LLVD Low Voltage Disconnected,20787,Critical,Site Unit,32769,25085,Site Unit,278493284
LLVD Manual Disconnected,20788,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD High Temperature Disconnected,20789,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD Timed Disconnected,20790,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD Warning,20791,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD2 Low Voltage Disconnected,20793,Critical,Site Unit,32769,25085,Site Unit,278493284
LLVD2 Manual Disconnected,20794,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD2 High Temperature Disconnected,20795,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD2 Timed Disconnected,20796,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD3 Low Voltage Disconnected,20798,Critical,Site Unit,32769,25085,Site Unit,278493284
LLVD3 Manual Disconnected,20799,Major,Site Unit,32769,25085,Site Unit,278493284
LLVD3 High Temperature Disconnected,20800,Major,Site Unit,32769,25085,Site Unit,278493284
